WatersystemID,PWS,Basin-Su,Basin -_1,Latitude,Longitude,Service Co,FacilityN,WaterType,GSA_Name
CA1510005,"DELANO, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.763851,-119.232386,9046,WELL 31 - RAW,GW,Kern Groundwater Authority GSA
CA1510005,"DELANO, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.763851,-119.232386,9046,WELL 32 - RAW,GW,Kern Groundwater Authority GSA
CA1510005,"DELANO, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.763851,-119.232386,9046,WELL 33 - RAW,GW,Kern Groundwater Authority GSA
CA1510005,"DELANO, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.763851,-119.232386,9046,WELL 34 - RAW,GW,Kern Groundwater Authority GSA
CA1510005,"DELANO, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.763851,-119.232386,9046,WELL 38 - RAW,GW,Kern Groundwater Authority GSA
CA1510005,"DELANO, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.763851,-119.232386,9046,WELL 39 - PENDING,GW,Kern Groundwater Authority GSA
CA1510012,LAMONT PUBLIC UTILITY DIST,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.253633,-118.921834,3289,WELL 11 - RAW,GW,Kern Groundwater Authority GSA
CA1510012,LAMONT PUBLIC UTILITY DIST,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.265226,-118.905596,3289,WELL 15 - RAW,GW,Kern Groundwater Authority GSA
CA1510012,LAMONT PUBLIC UTILITY DIST,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.265226,-118.905596,3289,WELL 17 - RAW,GW,Kern Groundwater Authority GSA
CA1510012,LAMONT PUBLIC UTILITY DIST,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.265226,-118.905596,3289,WELL 18 - RAW,GW,Kern Groundwater Authority GSA
CA1510012,LAMONT PUBLIC UTILITY DIST,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.265226,-118.905596,3289,WELL 19 - RAW,GW,Kern Groundwater Authority GSA
CA1510019,"SHAFTER, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.507948,-119.277872,4566,WELL 07 - RAW,GW,Kern Groundwater Authority GSA
CA1510019,"SHAFTER, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.497075,-119.282502,4566,WELL 08 - RAW,GW,Kern Groundwater Authority GSA
CA1510019,"SHAFTER, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.492861,-119.28075,4566,WELL 11 - RAW,GW,Kern Groundwater Authority GSA
CA1510019,"SHAFTER, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.502008,-119.274802,4566,WELL 12 - RAW,GW,Kern Groundwater Authority GSA
CA1510019,"SHAFTER, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.494288,-119.259271,4566,WELL 14 - BEFORE 123TCP GAC,GW,Kern Groundwater Authority GSA
CA1510019,"SHAFTER, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.494288,-119.259271,4566,WELL 16 - RAW,GW,Kern Groundwater Authority GSA
CA1510019,"SHAFTER, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.494288,-119.259271,4566,WELL 17- RAW,GW,Kern Groundwater Authority GSA
CA1510019,"SHAFTER, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.494288,-119.259271,4566,WELL 19 - RAW (BISHOP),GW,Kern Groundwater Authority GSA
CA1510021,"WASCO, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.592745,-119.33412,4692,WELL 05 - CITY YARD - RAW,GW,Kern Groundwater Authority GSA
CA1510021,"WASCO, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.597744,-119.345063,4692,WELL 07A - 4TH & POPLAR - RAW,GW,Kern Groundwater Authority GSA
CA1510021,"WASCO, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.587414,-119.352257,4692,WELL 08A - POSO - RAW,GW,Kern Groundwater Authority GSA
CA1510021,"WASCO, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.604119,-119.340132,4692,WELL 10 - IRIS - RAW,GW,Kern Groundwater Authority GSA
CA1510021,"WASCO, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.589156,-119.341675,4692,WELL 11 - OAK - RAW,GW,Kern Groundwater Authority GSA
CA1510021,"WASCO, CITY OF",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.589156,-119.341675,4692,WELL12 - MCCOMB - RAW,GW,Kern Groundwater Authority GSA
CA1510022,WEST KERN WATER DISTRICT,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.310508,-119.292311,7654,WELL 21A02 - RAW - NOT CONNECTED TO SYS,GW,Kern Groundwater Authority GSA
CA1510022,WEST KERN WATER DISTRICT,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.310579,-119.301572,7654,WELL 21D01 - RAW - NOT CONNECTED TO SYS,GW,Kern Groundwater Authority GSA
CA1510022,WEST KERN WATER DISTRICT,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.307014,-119.296834,7654,WELL 21G01 - RAW - NOT CONNECTED TO SYS,GW,Kern Groundwater Authority GSA
CA1510029,VAUGHN WC INC,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.379562,-119.178787,9590,CLARISSE WELL 01 - BEFORE GAC,GW,Kern Groundwater Authority GSA
CA1510029,VAUGHN WC INC,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.377504,-119.17433,9590,CLARISSE WELL 02 - BEFORE GAC,GW,Kern Groundwater Authority GSA
CA1510029,VAUGHN WC INC,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.384973,-119.179683,9590,HEATH WELL - BEFORE GAC,GW,Kern Groundwater Authority GSA
CA1510029,VAUGHN WC INC,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.359979,-119.199235,9590,NORD ROAD WELL - RAW,GW,Kern Groundwater Authority GSA
CA1510029,VAUGHN WC INC,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.373131,-119.144713,9590,OLD TOWN WELL (WELL 01) - RAW,GW,Kern Groundwater Authority GSA
CA1510029,VAUGHN WC INC,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.378809,-119.124096,9590,TORREY WELL - BEFORE GAC,GW,Kern Groundwater Authority GSA
CA1510029,VAUGHN WC INC,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.377301,-119.119269,9590,VERDUGO 02 WELL - BEFORE OZONATION,GW,Kern Groundwater Authority GSA
CA1510302,CSP - TULE ELK,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.332059,-119.362728,4,TULE ELK STATE RESERVE WELL,GW,Kern Groundwater Authority GSA
CA1510801,WASCO ST. PRISON RECEPTION CTR,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.59099,-119.410918,1768,WELL 01 - RAW,GW,Kern Groundwater Authority GSA
CA1510801,WASCO ST. PRISON RECEPTION CTR,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.595547,-119.411396,1768,WELL 02 - RAW,GW,Kern Groundwater Authority GSA
CA1510802,KERN VALLEY STATE PRISON,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.768378,-119.322967,2249,WELL 01 - BEFORE AS TRT/NITRITE AER,GW,Kern Groundwater Authority GSA
CA1510802,KERN VALLEY STATE PRISON,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.768378,-119.322967,2249,WELL 02 - BEFORE AS TRT/NITRITE AER,GW,Kern Groundwater Authority GSA
CA1500096,OLD RIVER MUTUAL WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.266468,-119.108897,19,WELL 01,GW,Kern River GSA
CA1500211,STOCKDALE ANNEX MUTUAL WATER,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.343574,-119.079731,142,NORTH WELL - RAW,GW,Kern River GSA
CA1500211,STOCKDALE ANNEX MUTUAL WATER,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.343636,-119.077014,142,SOUTH WELL - RAW,GW,Kern River GSA
CA1500231,VICTORY MUTUAL WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.340615,-118.929647,173,WELL 01(MARION) - RAW,GW,Kern River GSA
CA1500231,VICTORY MUTUAL WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.343104,-118.926296,173,WELL 02(SHIRLEY) - RAW,GW,Kern River GSA
CA1500296,FULLER ACRES MUTUAL WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.298749,-118.912662,165,WELL 01 - RAW,GW,Kern River GSA
CA1500296,FULLER ACRES MUTUAL WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.298894,-118.912355,165,WELL 02 - RAW,GW,Kern River GSA
CA1500314,DEL ORO WC - COUNTRY ESTATES DIST,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.336643,-118.920999,91,WELL 03 - CINDY - RAW,GW,Kern River GSA
CA1500349,STOCKDALE MUTUAL WATER CO.,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.351756,-119.074634,81,WELL 01 (HUME/NORTH),GW,Kern River GSA
CA1500349,STOCKDALE MUTUAL WATER CO.,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.348499,-119.076878,81,WELL 02 (FAIRWAY/SOUTH),GW,Kern River GSA
CA1500380,DE RANCHO Y MOBILE VILLA WATER,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.299466,-119.041015,90,WELL 01,GW,Kern River GSA
CA1500452,RIVERDALE VILLAGE,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.405173,-119.038597,290,WELL 01 - RAW,GW,Kern River GSA
CA1500493,"EL ADOBE POA, INC.",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.250541,-118.961736,80,WELL 01 - RAW,GW,Kern River GSA
CA1500493,"EL ADOBE POA, INC.",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.246452,-118.96058,80,WELL 02 - RAW,GW,Kern River GSA
CA1500508,TWIN PINES MOBILEHOME PARK,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.382401,-119.080739,40,WELL 01 - MAIN,GW,Kern River GSA
CA1500553,RANCHOS DEL RIO,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.405399,-118.999616,24,WELL 03,GW,Kern River GSA
CA1500553,RANCHOS DEL RIO,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.405399,-118.999616,24,WELL 04,GW,Kern River GSA
CA1500585,OASIS PROPERTY OWNERS ASSOCIATION,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.325008,-118.938772,39,WELL 02 - STANDBY,GW,Kern River GSA
CA1500585,OASIS PROPERTY OWNERS ASSOCIATION,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.320188,-118.93906,39,WELL 03 - RAW,GW,Kern River GSA
CA1502093,HARVEST STEAKHOUSE,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.212116,-119.0122,1,WELL 01,GW,Kern River GSA
CA1502154,LAKESIDE SCHOOL,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.222382,-119.111748,1,WELL 02 - RAW,GW,Kern River GSA
CA1502398,FARMER JOHN EGG RANCH #2,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.2973,-118.949115,7,WELL 01,GW,Kern River GSA
CA1502465,PANAMA ROAD PROPERTY OWNERS ASSOC,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.267204,-119.056705,16,WELL 02,GW,Kern River GSA
CA1502622,GOSFORD ROAD WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.228401,-119.090875,15,WELL 01-STANDBY,GW,Kern River GSA
CA1502622,GOSFORD ROAD WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.228401,-119.090875,15,WELL 02,GW,Kern River GSA
CA1502645,MEADOWS OF THE KERN MUTUAL WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.360896,-119.06188,16,WELL NO. 01 - RAW,GW,Kern River GSA
CA1502645,MEADOWS OF THE KERN MUTUAL WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.360896,-119.06188,16,WELL NO. 02 - RAW,GW,Kern River GSA
CA1502645,MEADOWS OF THE KERN MUTUAL WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.360896,-119.06188,16,WELL NO. 03 - RAW,GW,Kern River GSA
CA1502645,MEADOWS OF THE KERN MUTUAL WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.360896,-119.06188,16,WELL NO. 04 - RAW,GW,Kern River GSA
CA1502699,EAST WILSON ROAD WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.332337,-118.92769,14,WELL 01,GW,Kern River GSA
CA1502757,SKI WEST VILLAGE WATER SYSTEM,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.177167,-118.928503,35,WELL 01,GW,Kern River GSA
CA1502771,KERN OIL AND REFINING COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.293693,-118.916215,9,WELL 02 (KOR 6) - BEFORE AS TRT,GW,Kern River GSA
CA1502799,BEAR MOUNTAIN TRUCK STOP,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.210984,-119.011861,1,WELL 01,GW,Kern River GSA
CA1502826,B&J LAND COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.213532,-119.073252,1,WELL 02,GW,Kern River GSA
CA1503256,KIDZ KOUNTRY PRESCHOOL,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.267472,-119.056299,2,WELL 01 - RAW,GW,Kern River GSA
CA1503292,"WEATHERFORD U.S., L.P.",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.386207,-119.075241,5,WELL 01,GW,Kern River GSA
CA1503310,RANCHO RIO EQUESTRIAN CENTER,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.409619,-119.006218,4,WELL 01,GW,Kern River GSA
CA1503330,GCG WATER SYSTEM,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.379803,-119.06976,8,WELL 01,GW,Kern River GSA
CA1503336,GOLDEN EMPIRE CONCRETE COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.281403,-119.093744,1,WELL 01,GW,Kern River GSA
CA1503349,"WM. BOLTHOUSE FARMS, INC.",5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.317655,-118.923875,16,LIMI WELL,GW,Kern River GSA
CA1503361,CAL MAT - PANAMA LANE FACILITY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.294444,-119.097176,7,WELL 01,GW,Kern River GSA
CA1503392,FOUR TWENTY 420 CLUB,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.419461,-118.960364,1,WELL 01,GW,Kern River GSA
CA1503526,WINI MUTUAL WATER COMPANY,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.32172,-118.9332,12,WINI WELL - RAW,GW,Kern River GSA
CA1503629,BEAR MOUNTAIN RV PARK WATER SYSTEM,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.204786,-119.006363,167,WELL 01,GW,Kern River GSA
CA1503648,GRACE COMMUNITY CHURCH WATER SYSTEM,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.265986,-119.043491,5,WELL 01,GW,Kern River GSA
CA1503650,GEORGE DAISA WATER SYSTEM,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.382055,-119.06526,9,WELL 01,GW,Kern River GSA
CA1503667,DERREL'S MINI STORAGE #66,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.295022,-119.101597,2,WELL 01,GW,Kern River GSA
CA1503676,COUNTRYSIDE MARKET & RESTAURANTS,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.207947,-118.913947,1,WELL 01,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.373877,-119.010267,74682,WELL 002-10 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.372108,-119.023366,74682,WELL 003-04 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.377021,-119.029837,74682,WELL 005-05 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.378608,-119.013831,74682,WELL 007-07 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.364878,-119.008557,74682,WELL 010-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.385264,-119.019743,74682,WELL 029-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.360948,-119.0093,74682,WELL 032-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.359148,-119.004731,74682,WELL 036-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.367821,-119.008045,74682,WELL 040-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.368022,-119.010021,74682,WELL 041-02 - RAW STBY,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.370212,-119.009702,74682,WELL 042-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.362301,-119.014734,74682,WELL 043-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.365283,-119.043891,74682,WELL 047-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.353705,-119.040593,74682,WELL 049-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.343234,-119.020669,74682,WELL 054-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.367165,-119.01979,74682,WELL 062-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.350185,-119.008729,74682,WELL 066-02 - RAW STBY2011,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.390282,-118.983287,74682,WELL 071-01 - RAW - STANDBY,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.348463,-119.049394,74682,WELL 077-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.370439,-118.996268,74682,WELL 079-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.358541,-119.029153,74682,WELL 081-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.358707,-119.028916,74682,WELL 081-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.390751,-119.027854,74682,WELL 082-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.356061,-118.98773,74682,WELL 083-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.333463,-118.98819,74682,WELL 085-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.345495,-119.034721,74682,WELL 086-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.332403,-119.018953,74682,WELL 088-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.36159,-119.045653,74682,WELL 089-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.363367,-119.021813,74682,WELL 092-01 - RAW - STANDBY,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.324673,-119.00974,74682,WELL 101-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.352807,-118.994484,74682,WELL 102-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.347587,-119.043152,74682,WELL 105-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.399065,-118.976048,74682,WELL 107-01 - BEFORE FEMN TRT,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.331994,-119.030293,74682,WELL 112-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.381644,-119.027372,74682,WELL 120-01 - STANDBY,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.319759,-119.022669,74682,WELL 123-01 - BEFORE PCE BLND,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.319765,-119.021597,74682,WELL 123-02 - BEFORE PCE BLND,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.339213,-118.992194,74682,WELL 125-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.378384,-119.026769,74682,WELL 126-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.318287,-119.017329,74682,WELL 128-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.323087,-119.030344,74682,WELL 129-01 - BEFORE GAC (PCE),GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.343102,-119.04886,74682,WELL 130-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.352059,-118.990192,74682,WELL 132-01 - BEFORE NO3 BLEND,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.349256,-118.994465,74682,WELL 133-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.341368,-119.040259,74682,WELL 134-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.344869,-118.993976,74682,WELL 135-01 - BEFORE DBCP BLEND,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.332477,-119.045217,74682,WELL 136-01 - STANDBY,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.340127,-119.00238,74682,WELL 138-01 - BEFORE AS BLEND,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.382484,-119.007351,74682,WELL 140-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.386478,-119.033898,74682,WELL 141-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.326204,-119.043134,74682,WELL 142-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.317428,-119.010017,74682,WELL 143-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.346466,-119.022737,74682,WELL 144-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.351183,-119.029779,74682,WELL 145-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.309807,-119.048817,74682,WELL 146-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.309814,-119.050504,74682,WELL 146-02 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.309831,-119.052186,74682,WELL 146-03 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.309844,-119.053851,74682,WELL 146-04 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.309847,-119.055532,74682,WELL 146-05 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.337919,-119.046652,74682,WELL 149-01 - RAW,GW,Kern River GSA
CA1510003,CWS - BAKERSFIELD,5-022.14,SAN JOAQUIN VALLEY - KERN COUNTY,35.373308,-119.040784,74682,WELL 150-01 - RAW,GW,Kern River GSA
